9088, ShellExperienceHost.exe ,2018-05-03 18:25:38
9160, ModuleCoreService.exe ,2018-05-03 18:25:38
9172, McCSPServiceHost.exe ,2018-05-03 18:25:38
9348, Microsoft.Notes.exe ,2018-05-03 18:25:38
9360, OneDrive.exe ,2018-05-03 18:25:38
9396, RuntimeBroker.exe ,2018-05-03 18:25:38
9688, RuntimeBroker.exe ,2018-05-03 18:25:38
9756, SearchIndexer.exe ,2018-05-03 18:25:38
9768, chrome.exe ,2018-05-03 18:25:38
9980, svchost.exe ,2018-05-03 18:25:38
10108, dllhost.exe ,2018-05-03 18:25:38
10172, conhost.exe ,2018-05-03 18:25:38
10348, WavesSvc64.exe ,2018-05-03 18:25:38
10396, RuntimeBroker.exe ,2018-05-03 18:25:38
10428, chrome.exe ,2018-05-03 18:25:38
10504, MSASCuiL.exe ,2018-05-03 18:25:38
10580, RtkNGUI64.exe ,2018-05-03 18:25:38
10684, quickset.exe ,2018-05-03 18:25:38
10740, dllhost.exe ,2018-05-03 18:25:38
10904, svchost.exe ,2018-05-03 18:25:38
10920, ApplicationFrameHost.exe ,2018-05-03 18:25:38
10956, TrueColorUI.exe ,2018-05-03 18:25:38
11120, MySQLNotifier.exe ,2018-05-03 18:25:38
11168, python.exe ,2018-05-03 18:25:38
11248, svchost.exe ,2018-05-03 18:25:38
11476, DellUpService.exe ,2018-05-03 18:25:38
11500, McUICnt.exe ,2018-05-03 18:25:38
11864, RuntimeBroker.exe ,2018-05-03 18:25:38
11944, svchost.exe ,2018-05-03 18:25:38
11960, SSScheduler.exe ,2018-05-03 18:25:38
12008, jusched.exe ,2018-05-03 18:25:38
12072, atiw.exe ,2018-05-03 18:25:38
12120, RAVBg64.exe ,2018-05-03 18:25:38
12184, unsecapp.exe ,2018-05-03 18:25:38
12200, svchost.exe ,2018-05-03 18:25:38
12220, svchost.exe ,2018-05-03 18:25:38
12384, DeliveryService.exe ,2018-05-03 18:25:38
12436, LMS.exe ,2018-05-03 18:25:38
12604, svchost.exe ,2018-05-03 18:25:38
12780, cmd.exe ,2018-05-03 18:25:39
12880, SupportAssistAgent.exe ,2018-05-03 18:25:39
12920, svchost.exe ,2018-05-03 18:25:39
12996, chrome.exe ,2018-05-03 18:25:39
13016, jucheck.exe ,2018-05-03 18:25:39
13148, svchost.exe ,2018-05-03 18:25:39
13188, svchost.exe ,2018-05-03 18:25:39
13196, svchost.exe ,2018-05-03 18:25:39
13308, DDVRulesProcessor.exe ,2018-05-03 18:25:39
13512, chrome.exe ,2018-05-03 18:25:39
13792, Video.UI.exe ,2018-05-03 18:25:39
13880, chrome.exe ,2018-05-03 18:25:39
14032, WmiPrvSE.exe ,2018-05-03 18:25:39
14072, SearchFilterHost.exe ,2018-05-03 18:25:39
14100, chrome.exe ,2018-05-03 18:25:39
14140, fsnotifier64.exe ,2018-05-03 18:25:39
14600, chrome.exe ,2018-05-03 18:25:39
15028, DellUpTray.exe ,2018-05-03 18:25:39
15284, SearchProtocolHost.exe ,2018-05-03 18:25:39
15324, chrome.exe ,2018-05-03 18:25:39

0 , System Idle Process ,2018-05-03 18:25:39
4 , System ,2018-05-03 18:25:39
192 , svchost.exe ,2018-05-03 18:25:39
272 , fontdrvhost.exe ,2018-05-03 18:25:39
388 , conhost.exe ,2018-05-03 18:25:39
432 , smss.exe ,2018-05-03 18:25:39
460 , svchost.exe ,2018-05-03 18:25:39
480 , WUDFHost.exe ,2018-05-03 18:25:39
712 , csrss.exe ,2018-05-03 18:25:39
824 , wininit.exe ,2018-05-03 18:25:39
832 , csrss.exe ,2018-05-03 18:25:39
896 , services.exe ,2018-05-03 18:25:39
916 , lsass.exe ,2018-05-03 18:25:39
976 , svchost.exe ,2018-05-03 18:25:39
1020 , pycharm64.exe ,2018-05-03 18:25:39
1040 , svchost.exe ,2018-05-03 18:25:39
1056 , svchost.exe ,2018-05-03 18:25:39
1068 , RuntimeBroker.exe ,2018-05-03 18:25:39
1104 , winlogon.exe ,2018-05-03 18:25:39
1120 , DDVCollectorSvcApi.exe ,2018-05-03 18:25:39
1132 , RNDBWMService.exe ,2018-05-03 18:25:39
1176 , fontdrvhost.exe ,2018-05-03 18:25:39
1236 , dwm.exe ,2018-05-03 18:25:39
1376 , svchost.exe ,2018-05-03 18:25:39
1392 , svchost.exe ,2018-05-03 18:25:39
1420 , svchost.exe ,2018-05-03 18:25:39
1460 , svchost.exe ,2018-05-03 18:25:39
1472 , svchost.exe ,2018-05-03 18:25:39
1600 , svchost.exe ,2018-05-03 18:25:39
1624 , svchost.exe ,2018-05-03 18:25:39
1640 , svchost.exe ,2018-05-03 18:25:39
1696 , chrome.exe ,2018-05-03 18:25:39
1732 , svchost.exe ,2018-05-03 18:25:39
1752 , svchost.exe ,2018-05-03 18:25:39
1804 , svchost.exe ,2018-05-03 18:25:39
1824 , IAStorIcon.exe ,2018-05-03 18:25:39
1828 , svchost.exe ,2018-05-03 18:25:39
1836 , svchost.exe ,2018-05-03 18:25:39
1880 , igfxCUIService.exe ,2018-05-03 18:25:39
1924 , svchost.exe ,2018-05-03 18:25:39
1996 , svchost.exe ,2018-05-03 18:25:39
2012 , RuntimeBroker.exe ,2018-05-03 18:25:39
2064 , atiesrxx.exe ,2018-05-03 18:25:39
2152 , LockApp.exe ,2018-05-03 18:25:39
2180 , svchost.exe ,2018-05-03 18:25:39
2260 , svchost.exe ,2018-05-03 18:25:39
2316 , svchost.exe ,2018-05-03 18:25:39
2336 , svchost.exe ,2018-05-03 18:25:39
2396 , svchost.exe ,2018-05-03 18:25:39
2480 , atieclxx.exe ,2018-05-03 18:25:39
2492 , svchost.exe ,2018-05-03 18:25:39
2500 , svchost.exe ,2018-05-03 18:25:39
2560 , svchost.exe ,2018-05-03 18:25:39
2568 , svchost.exe ,2018-05-03 18:25:39
2592 , Memory Compression ,2018-05-03 18:25:39
2600 , svchost.exe ,2018-05-03 18:25:39
2660 , svchost.exe ,2018-05-03 18:25:39
2680 , conhost.exe ,2018-05-03 18:25:39
2716 , conhost.exe ,2018-05-03 18:25:39
2724 , wlanext.exe ,2018-05-03 18:25:39
2800 , svchost.exe ,2018-05-03 18:25:39
2808 , RtkAudioService64.exe ,2018-05-03 18:25:39
2876 , RAVBg64.exe ,2018-05-03 18:25:39
2896 , svchost.exe ,2018-05-03 18:25:39
2904 , svchost.exe ,2018-05-03 18:25:39
2984 , svchost.exe ,2018-05-03 18:25:39
3048 , svchost.exe ,2018-05-03 18:25:39
3080 , spoolsv.exe ,2018-05-03 18:25:39
3140 , svchost.exe ,2018-05-03 18:25:39
3248 , conhost.exe ,2018-05-03 18:25:39
3268 , chrome.exe ,2018-05-03 18:25:39
3324 , armsvc.exe ,2018-05-03 18:25:39
3332 , esif_uf.exe ,2018-05-03 18:25:39
3340 , ibtsiva.exe ,2018-05-03 18:25:39
3348 , AdminService.exe ,2018-05-03 18:25:39
3360 , svchost.exe ,2018-05-03 18:25:39
3368 , svchost.exe ,2018-05-03 18:25:39
3376 , IntelCpHDCPSvc.exe ,2018-05-03 18:25:39
3384 , EvtEng.exe ,2018-05-03 18:25:39
3392 , svchost.exe ,2018-05-03 18:25:39
3404 , svchost.exe ,2018-05-03 18:25:39
3412 , OfficeClickToRun.exe ,2018-05-03 18:25:39
3460 , app_updater.exe ,2018-05-03 18:25:39
3520 , mcsacore.exe ,2018-05-03 18:25:39
3532 , mfemms.exe ,2018-05-03 18:25:39
3608 , ModuleCoreService.exe ,2018-05-03 18:25:39
3672 , svchost.exe ,2018-05-03 18:25:39
3728 , mysqld.exe ,2018-05-03 18:25:39
3756 , PEFService.exe ,2018-05-03 18:25:39
3772 , RegSrvc.exe ,2018-05-03 18:25:39
3816 , svchost.exe ,2018-05-03 18:25:39
3844 , SmartByteNetworkService.exe ,2018-05-03 18:25:39
3892 , SecurityHealthService.exe ,2018-05-03 18:25:39
3900 , chrome.exe ,2018-05-03 18:25:39
3928 , svchost.exe ,2018-05-03 18:25:39
4008 , TrueColorALS.exe ,2018-05-03 18:25:39
4016 , svchost.exe ,2018-05-03 18:25:39
4044 , WavesSysSvc64.exe ,2018-05-03 18:25:39
4084 , svchost.exe ,2018-05-03 18:25:39
4104 , ZeroConfigService.exe ,2018-05-03 18:25:39
4312 , mfevtps.exe ,2018-05-03 18:25:39
4392 , chrome.exe ,2018-05-03 18:25:39
4604 , igfxext.exe ,2018-05-03 18:25:39
4748 , svchost.exe ,2018-05-03 18:25:39
4920 , McChHost.exe ,2018-05-03 18:25:39
5012 , svchost.exe ,2018-05-03 18:25:39
5104 , svchost.exe ,2018-05-03 18:25:39
5264 , svchost.exe ,2018-05-03 18:25:39
5292 , svchost.exe ,2018-05-03 18:25:39
5336 , MMSSHOST.exe ,2018-05-03 18:25:39
5368 , mfevtps.exe ,2018-05-03 18:25:39
5540 , svchost.exe ,2018-05-03 18:25:39
5596 , IntelCpHeciSvc.exe ,2018-05-03 18:25:39
5616 , chrome.exe ,2018-05-03 18:25:39
5628 , IAStorDataMgrSvc.exe ,2018-05-03 18:25:39
6012 , DDVDataCollector.exe ,2018-05-03 18:25:39
6184 , chrome.exe ,2018-05-03 18:25:39
6188 , chrome.exe ,2018-05-03 18:25:39
6292 , jhi_service.exe ,2018-05-03 18:25:39
6392 , unsecapp.exe ,2018-05-03 18:25:39
6492 , WmiPrvSE.exe ,2018-05-03 18:25:39
6648 , ctfmon.exe ,2018-05-03 18:25:39
6704 , MfeAVSvc.exe ,2018-05-03 18:25:39
6728 , mfefire.exe ,2018-05-03 18:25:39
6744 , mcapexe.exe ,2018-05-03 18:25:39
7000 , mcshield.exe ,2018-05-03 18:25:39
7180 , WmiPrvSE.exe ,2018-05-03 18:25:39
7256 , sppsvc.exe ,2018-05-03 18:25:39
7292 , svchost.exe ,2018-05-03 18:25:39
7668 , explorer.exe ,2018-05-03 18:25:39
7676 , svchost.exe ,2018-05-03 18:25:39
7692 , esif_assist_64.exe ,2018-05-03 18:25:39
7716 , RuntimeBroker.exe ,2018-05-03 18:25:39
7812 , svchost.exe ,2018-05-03 18:25:39
7840 , svchost.exe ,2018-05-03 18:25:39
7872 , saUI.exe ,2018-05-03 18:25:39
7896 , igfxEM.exe ,2018-05-03 18:25:39
7908 , sihost.exe ,2018-05-03 18:25:39
7928 , svchost.exe ,2018-05-03 18:25:39
8004 , conhost.exe ,2018-05-03 18:25:39
8080 , PresentationFontCache.exe ,2018-05-03 18:25:39
8108 , SkypeHost.exe ,2018-05-03 18:25:39
8116 , taskhostw.exe ,2018-05-03 18:25:39
8512 , SearchUI.exe ,2018-05-03 18:25:39
8660 , RNDBWM.exe ,2018-05-03 18:25:39
8712 , GoogleCrashHandler.exe ,2018-05-03 18:25:39
8732 , GoogleCrashHandler64.exe ,2018-05-03 18:25:39
9056 , dllhost.exe ,2018-05-03 18:25:39
9088 , ShellExperienceHost.exe ,2018-05-03 18:25:39
9160 , ModuleCoreService.exe ,2018-05-03 18:25:39
9172 , McCSPServiceHost.exe ,2018-05-03 18:25:39
9348 , Microsoft.Notes.exe ,2018-05-03 18:25:39
9360 , OneDrive.exe ,2018-05-03 18:25:39
9396 , RuntimeBroker.exe ,2018-05-03 18:25:39
9688 , RuntimeBroker.exe ,2018-05-03 18:25:39
9756 , SearchIndexer.exe ,2018-05-03 18:25:39
9768 , chrome.exe ,2018-05-03 18:25:39
9980 , svchost.exe ,2018-05-03 18:25:39
10108 , dllhost.exe ,2018-05-03 18:25:39
10172 , conhost.exe ,2018-05-03 18:25:39
10348 , WavesSvc64.exe ,2018-05-03 18:25:39
10396 , RuntimeBroker.exe ,2018-05-03 18:25:39
10428 , chrome.exe ,2018-05-03 18:25:39
10504 , MSASCuiL.exe ,2018-05-03 18:25:39
10580 , RtkNGUI64.exe ,2018-05-03 18:25:39
10684 , quickset.exe ,2018-05-03 18:25:39
10740 , dllhost.exe ,2018-05-03 18:25:39
10904 , svchost.exe ,2018-05-03 18:25:39
10920 , ApplicationFrameHost.exe ,2018-05-03 18:25:39
10956 , TrueColorUI.exe ,2018-05-03 18:25:39
11120 , MySQLNotifier.exe ,2018-05-03 18:25:39
11168 , python.exe ,2018-05-03 18:25:39
11248 , svchost.exe ,2018-05-03 18:25:39
11476 , DellUpService.exe ,2018-05-03 18:25:39
11500 , McUICnt.exe ,2018-05-03 18:25:39
11864 , RuntimeBroker.exe ,2018-05-03 18:25:39
11944 , svchost.exe ,2018-05-03 18:25:39
11960 , SSScheduler.exe ,2018-05-03 18:25:39
12008 , jusched.exe ,2018-05-03 18:25:39
12072 , atiw.exe ,2018-05-03 18:25:39
12120 , RAVBg64.exe ,2018-05-03 18:25:39
12184 , unsecapp.exe ,2018-05-03 18:25:39
12200 , svchost.exe ,2018-05-03 18:25:39
12220 , svchost.exe ,2018-05-03 18:25:39
12384 , DeliveryService.exe ,2018-05-03 18:25:39
12436 , LMS.exe ,2018-05-03 18:25:39
12604 , svchost.exe ,2018-05-03 18:25:39
12780 , cmd.exe ,2018-05-03 18:25:39
12880 , SupportAssistAgent.exe ,2018-05-03 18:25:39
12920 , svchost.exe ,2018-05-03 18:25:39
12996 , chrome.exe ,2018-05-03 18:25:39
13016 , jucheck.exe ,2018-05-03 18:25:39
13148 , svchost.exe ,2018-05-03 18:25:39
13188 , svchost.exe ,2018-05-03 18:25:39
13196 , svchost.exe ,2018-05-03 18:25:39
13308 , DDVRulesProcessor.exe ,2018-05-03 18:25:39
13512 , chrome.exe ,2018-05-03 18:25:39
13792 , Video.UI.exe ,2018-05-03 18:25:39
13880 , chrome.exe ,2018-05-03 18:25:39
14032 , WmiPrvSE.exe ,2018-05-03 18:25:39
14072 , SearchFilterHost.exe ,2018-05-03 18:25:39
14100 , chrome.exe ,2018-05-03 18:25:39
14140 , fsnotifier64.exe ,2018-05-03 18:25:39
14600 , chrome.exe ,2018-05-03 18:25:39
15028 , DellUpTray.exe ,2018-05-03 18:25:40
15284 , SearchProtocolHost.exe ,2018-05-03 18:25:40
15324 , chrome.exe ,2018-05-03 18:25:40

0 , System Idle Process ,2018-05-03 18:25:42
4 , System ,2018-05-03 18:25:42
192 , svchost.exe ,2018-05-03 18:25:42
272 , fontdrvhost.exe ,2018-05-03 18:25:42
388 , conhost.exe ,2018-05-03 18:25:42
432 , smss.exe ,2018-05-03 18:25:42
460 , svchost.exe ,2018-05-03 18:25:42
480 , WUDFHost.exe ,2018-05-03 18:25:42
712 , csrss.exe ,2018-05-03 18:25:42
824 , wininit.exe ,2018-05-03 18:25:42
832 , csrss.exe ,2018-05-03 18:25:42
896 , services.exe ,2018-05-03 18:25:42
916 , lsass.exe ,2018-05-03 18:25:42
976 , svchost.exe ,2018-05-03 18:25:42
1020 , pycharm64.exe ,2018-05-03 18:25:42
1040 , svchost.exe ,2018-05-03 18:25:42
1056 , svchost.exe ,2018-05-03 18:25:42
1068 , RuntimeBroker.exe ,2018-05-03 18:25:42
1104 , winlogon.exe ,2018-05-03 18:25:42
1120 , DDVCollectorSvcApi.exe ,2018-05-03 18:25:42
1132 , RNDBWMService.exe ,2018-05-03 18:25:42
1176 , fontdrvhost.exe ,2018-05-03 18:25:42
1236 , dwm.exe ,2018-05-03 18:25:42
1376 , svchost.exe ,2018-05-03 18:25:42
1392 , svchost.exe ,2018-05-03 18:25:42
1420 , svchost.exe ,2018-05-03 18:25:42
1460 , svchost.exe ,2018-05-03 18:25:42
1472 , svchost.exe ,2018-05-03 18:25:42
1600 , svchost.exe ,2018-05-03 18:25:42
1624 , svchost.exe ,2018-05-03 18:25:42
1640 , svchost.exe ,2018-05-03 18:25:42
1696 , chrome.exe ,2018-05-03 18:25:42
1732 , svchost.exe ,2018-05-03 18:25:42
1752 , svchost.exe ,2018-05-03 18:25:42
1804 , svchost.exe ,2018-05-03 18:25:42
1824 , IAStorIcon.exe ,2018-05-03 18:25:42
1828 , svchost.exe ,2018-05-03 18:25:42
1836 , svchost.exe ,2018-05-03 18:25:42
1880 , igfxCUIService.exe ,2018-05-03 18:25:42
1924 , svchost.exe ,2018-05-03 18:25:42
1996 , svchost.exe ,2018-05-03 18:25:42
2012 , RuntimeBroker.exe ,2018-05-03 18:25:42
2064 , atiesrxx.exe ,2018-05-03 18:25:42
2152 , LockApp.exe ,2018-05-03 18:25:42
2180 , svchost.exe ,2018-05-03 18:25:42
2260 , svchost.exe ,2018-05-03 18:25:42
2316 , svchost.exe ,2018-05-03 18:25:42
2336 , svchost.exe ,2018-05-03 18:25:42
2396 , svchost.exe ,2018-05-03 18:25:42
2480 , atieclxx.exe ,2018-05-03 18:25:42
2492 , svchost.exe ,2018-05-03 18:25:42
2500 , svchost.exe ,2018-05-03 18:25:42
2560 , svchost.exe ,2018-05-03 18:25:42
2568 , svchost.exe ,2018-05-03 18:25:42
2592 , Memory Compression ,2018-05-03 18:25:42
2600 , svchost.exe ,2018-05-03 18:25:42
2660 , svchost.exe ,2018-05-03 18:25:42
2680 , conhost.exe ,2018-05-03 18:25:42
2716 , conhost.exe ,2018-05-03 18:25:42
2724 , wlanext.exe ,2018-05-03 18:25:42
2800 , svchost.exe ,2018-05-03 18:25:42
2808 , RtkAudioService64.exe ,2018-05-03 18:25:42
2876 , RAVBg64.exe ,2018-05-03 18:25:42
2896 , svchost.exe ,2018-05-03 18:25:42
2904 , svchost.exe ,2018-05-03 18:25:42
2984 , svchost.exe ,2018-05-03 18:25:42
3048 , svchost.exe ,2018-05-03 18:25:42
3080 , spoolsv.exe ,2018-05-03 18:25:42
3140 , svchost.exe ,2018-05-03 18:25:42
3248 , conhost.exe ,2018-05-03 18:25:42
3268 , chrome.exe ,2018-05-03 18:25:42
3324 , armsvc.exe ,2018-05-03 18:25:42
3332 , esif_uf.exe ,2018-05-03 18:25:42
3340 , ibtsiva.exe ,2018-05-03 18:25:42
3348 , AdminService.exe ,2018-05-03 18:25:42
3360 , svchost.exe ,2018-05-03 18:25:42
3368 , svchost.exe ,2018-05-03 18:25:42
3376 , IntelCpHDCPSvc.exe ,2018-05-03 18:25:42
3384 , EvtEng.exe ,2018-05-03 18:25:42
3392 , svchost.exe ,2018-05-03 18:25:42
3404 , svchost.exe ,2018-05-03 18:25:42
3412 , OfficeClickToRun.exe ,2018-05-03 18:25:42
3460 , app_updater.exe ,2018-05-03 18:25:42
3520 , mcsacore.exe ,2018-05-03 18:25:42
3532 , mfemms.exe ,2018-05-03 18:25:42
3608 , ModuleCoreService.exe ,2018-05-03 18:25:42
3672 , svchost.exe ,2018-05-03 18:25:42
3728 , mysqld.exe ,2018-05-03 18:25:42
3756 , PEFService.exe ,2018-05-03 18:25:42
3772 , RegSrvc.exe ,2018-05-03 18:25:42
3816 , svchost.exe ,2018-05-03 18:25:42
3844 , SmartByteNetworkService.exe ,2018-05-03 18:25:42
3892 , SecurityHealthService.exe ,2018-05-03 18:25:42
3900 , chrome.exe ,2018-05-03 18:25:42
3928 , svchost.exe ,2018-05-03 18:25:42
4008 , TrueColorALS.exe ,2018-05-03 18:25:42
4016 , svchost.exe ,2018-05-03 18:25:42
4044 , WavesSysSvc64.exe ,2018-05-03 18:25:42
4084 , svchost.exe ,2018-05-03 18:25:42
4104 , ZeroConfigService.exe ,2018-05-03 18:25:42
4312 , mfevtps.exe ,2018-05-03 18:25:42
4392 , chrome.exe ,2018-05-03 18:25:42
4604 , igfxext.exe ,2018-05-03 18:25:42
4748 , svchost.exe ,2018-05-03 18:25:42
4920 , McChHost.exe ,2018-05-03 18:25:42
5012 , svchost.exe ,2018-05-03 18:25:42
5104 , svchost.exe ,2018-05-03 18:25:42
5264 , svchost.exe ,2018-05-03 18:25:42
5292 , svchost.exe ,2018-05-03 18:25:42
5336 , MMSSHOST.exe ,2018-05-03 18:25:42
5368 , mfevtps.exe ,2018-05-03 18:25:42
5540 , svchost.exe ,2018-05-03 18:25:42
5596 , IntelCpHeciSvc.exe ,2018-05-03 18:25:42
5616 , chrome.exe ,2018-05-03 18:25:42
5628 , IAStorDataMgrSvc.exe ,2018-05-03 18:25:42
6012 , DDVDataCollector.exe ,2018-05-03 18:25:42
6184 , chrome.exe ,2018-05-03 18:25:42
6188 , chrome.exe ,2018-05-03 18:25:42
6292 , jhi_service.exe ,2018-05-03 18:25:42
6392 , unsecapp.exe ,2018-05-03 18:25:42
6492 , WmiPrvSE.exe ,2018-05-03 18:25:42
